heroId,kda,gpm,xpm,damageDealt,damageTaken,towerDamage,controlDuration,wardPlanted,wardDestroyed
terrorblade,3.5,848,713,48033,37711,1826,5555,0,1
mars,2.86,510,645,26988,31169,224,7601,3,0
dark_seer,1.5,486,555,29676,34768,270,7921,0,1
lion,1.9,297,521,12737,24262,0,3127,8,2
wisp,0.5,192,343,2008,15498,0,9353,4,1
storm_spirit,1.8,465,520,17746,18428,0,9151,1,2
spirit_breaker,1.0,375,401,6613,22148,555,9313,0,0
bloodseeker,3.0,474,552,12032,14781,0,9817,0,0
snapfire,0.8,265,313,10207,16429,0,5989,10,4
undying,3.0,290,410,6639,17771,560,2268,8,1
winter_wyvern,25.0,610,730,32327,8367,1976,3743,1,1
doom_bringer,21.0,660,613,13786,9166,599,6896,0,0
shadow_demon,5.67,367,458,10809,6939,1176,2671,6,2
windrunner,23.0,711,868,23740,6363,7986,1416,0,0
marci,3.5,695,635,25074,24263,12288,11495,0,0
windrunner,3.4,552,667,28573,16273,5790,5463,1,0
beastmaster,16.0,544,593,25609,12020,4686,5768,0,0
techies,4.5,341,467,20709,8960,1835,4359,12,5
wisp,3.5,299,475,3573,15043,1411,6006,4,3
oracle,2.0,242,331,11493,16766,103,1153,12,3
bloodseeker,1.5,530,558,17392,19752,233,1939,0,1
primal_beast,3.0,503,505,18355,41816,357,6590,1,0
doom_bringer,2.67,662,625,14857,19201,24,1541,0,0
keeper_of_the_light,12.0,273,325,14462,6003,188,173,4,3
pugna,4.0,432,577,21364,18894,7679,15508,8,7
ursa,16.5,777,958,41016,18860,4227,17486,0,0
batrider,4.29,605,802,21981,28589,281,18805,1,0
medusa,28.0,653,813,19713,848,4358,26990,0,0
keeper_of_the_light,10.0,452,646,24374,13494,629,11756,8,1
crystal_maiden,1.33,292,350,12573,20834,119,4258,9,3
underlord,1.22,378,432,11351,33186,248,6764,16,0
slark,2.83,580,749,23870,29807,630,6283,1,0
skywrath_mage,2.12,229,291,16717,18271,43,2459,8,1
bloodseeker,0.88,527,545,16174,26350,2022,2407,0,0
batrider,3.4,429,640,22390,21782,1482,3445,7,4
bloodseeker,6.67,767,844,50330,19332,9024,3491,0,0
razor,4.8,684,767,43904,28643,11984,5156,1,2
dark_seer,8.67,566,701,23460,17777,2850,1806,0,0
visage,11.0,421,534,15530,6434,7806,1320,11,2
naga_siren,3.67,748,596,25703,29280,3047,5985,0,0
leshrac,3.25,602,628,40372,46481,3085,15503,2,0
tidehunter,2.17,401,485,14943,32857,1111,6463,0,0
wisp,2.0,219,374,4187,20646,451,5799,2,3
undying,1.62,292,396,8763,26350,249,4334,16,2
puck,12.0,640,778,25976,10786,2690,6263,0,1
keeper_of_the_light,4.5,426,596,12272,6808,380,2457,5,3
naga_siren,16.0,904,788,11766,12302,7898,4288,0,1
spirit_breaker,6.67,485,623,10841,13202,0,6321,0,0
rubick,2.29,307,418,11576,12405,0,3067,10,6
bloodseeker,2.33,511,571,12658,12175,0,877,0,0
invoker,2.25,553,568,11291,14643,1151,2073,2,1
disruptor,1.75,252,245,6318,13043,0,2161,6,3
windrunner,1.67,423,470,13222,14073,70,2941,0,1
rattletrap,0.8,203,228,12014,18497,0,3724,6,1
undying,0.5,261,318,5450,15900,0,3109,6,2
nevermore,0.5,515,520,9446,14622,111,2682,0,0
underlord,0.17,361,424,5807,15308,0,7031,0,0
mirana,0.0,216,307,5115,8695,0,3179,5,3
dragon_knight,0.2,428,438,5510,14635,1697,4046,1,0
bloodseeker,18.0,677,656,16353,8639,3825,1226,0,2
storm_spirit,19.0,532,664,19232,5969,1518,696,1,1
legion_commander,15.0,554,726,13150,9539,646,878,0,0
pugna,20.0,329,474,12387,2214,1960,0,5,1
lich,10.5,307,443,8038,4967,0,663,8,1
techies,0.56,267,295,14908,14332,0,3509,5,1
shredder,0.6,557,647,20403,25639,362,8401,0,0
queenofpain,3.0,515,483,32218,23674,491,7558,2,2
disruptor,1.12,274,303,10362,16589,0,7453,8,4
juggernaut,0.86,539,700,17008,21981,140,9033,0,0
bloodseeker,16.0,688,805,26510,23416,10268,9099,0,0
keeper_of_the_light,11.0,651,680,20477,10084,561,4810,1,2
undying,7.67,366,499,6822,19522,358,2914,9,4
pugna,6.75,389,528,31247,18441,10340,5044,5,1
axe,13.0,536,643,18909,23436,692,6481,0,1
rubick,1.0,300,293,10255,20768,0,6781,4,2
undying,0.65,264,231,5980,30157,0,4756,6,0
nyx_assassin,1.22,375,521,12097,21112,0,6489,0,0
ember_spirit,1.75,488,574,27038,27158,0,8815,1,0
slark,0.64,393,352,5282,20677,493,4878,0,0
terrorblade,9.0,751,739,20482,11653,18651,985,0,1
storm_spirit,7.5,633,642,21628,15264,2642,3550,2,1
bloodseeker,20.0,779,919,37559,9724,1214,2508,0,0
pugna,5.0,493,524,26102,10917,5469,1361,7,4
rattletrap,6.6,340,365,14101,13094,128,1422,3,2
windrunner,1.17,404,388,9076,14700,933,10672,1,1
bloodseeker,1.25,555,624,13523,13209,1031,4375,0,0
underlord,0.67,472,502,10103,16945,504,5504,0,0
bounty_hunter,1.17,237,265,6834,14673,0,4070,6,2
crystal_maiden,1.33,233,290,8837,11615,70,3902,6,3
shadow_demon,4.67,420,481,8983,8697,3469,4853,3,1
visage,19.0,634,731,16173,9486,7968,7594,2,1
beastmaster,8.0,594,678,14366,12312,3373,10373,0,2
dark_willow,21.0,378,532,18270,10783,181,12222,8,3
luna,5.0,709,708,13350,7095,9509,3060,0,0
muerta,2.5,606,598,45016,19606,1909,14236,0,4
tiny,2.0,415,462,21164,38493,959,16453,1,0
beastmaster,1.0,354,418,13057,31256,463,17952,0,0
chen,1.29,250,320,3511,15364,305,5522,2,2
skywrath_mage,1.44,256,290,17944,19975,123,8659,18,5
doom_bringer,7.75,732,734,24562,19956,521,2289,0,0
underlord,15.5,637,742,28312,28976,6324,6385,20,0
rubick,7.25,413,498,9720,11768,1098,5189,6,2
crystal_maiden,6.4,326,468,15615,15081,661,3198,14,12
bloodseeker,29.0,857,831,46485,24911,12744,4350,1,0
shredder,1.17,605,739,34034,43018,354,9298,0,0
snapfire,3.0,352,457,17423,18459,668,3224,7,3
puck,5.0,659,828,47773,22981,1683,5218,2,3
undying,2.83,297,390,7933,18646,65,6558,20,5
templar_assassin,2.0,642,712,29909,27552,13439,4820,0,2
bloodseeker,23.0,977,776,52669,20940,17812,6402,0,1
storm_spirit,12.5,668,686,26249,35980,9340,8024,0,4
doom_bringer,3.4,585,586,16298,33665,1507,6426,0,0
batrider,1.73,394,581,14332,29658,417,4980,13,10
pugna,3.4,364,581,21108,16829,1538,4983,17,10
marci,1.77,424,613,24089,34497,150,4851,0,1
vengefulspirit,1.27,288,469,14188,24481,89,3459,13,3
bloodseeker,1.6,530,668,17505,23346,0,1690,1,1
clinkz,2.33,426,627,21528,16997,215,2770,3,1
magnataur,1.91,543,671,13905,37620,454,10526,2,1
queenofpain,6.5,642,821,27335,20082,5805,3513,2,4
windrunner,6.33,648,890,28181,22366,7921,2034,0,1
snapfire,9.75,783,963,46576,8168,7587,3498,0,0
spirit_breaker,7.67,450,710,20142,20370,1043,2748,6,6
elder_titan,3.2,343,582,14707,20229,146,2966,11,2
jakiro,0.67,213,239,6787,12939,0,2047,7,3
invoker,1.5,529,539,8542,9618,707,1371,1,1
beastmaster,0.43,345,310,8948,13512,0,4079,0,0
skywrath_mage,1.0,196,293,10002,9343,0,4184,2,1
alchemist,0.33,499,410,6021,14120,0,4793,0,0
bloodseeker,11.0,698,769,10423,11339,602,2909,0,0
void_spirit,13.0,521,622,12840,8031,3773,3984,2,0
tidehunter,15.0,626,642,10576,6994,4669,4251,0,0
enchantress,19.0,475,476,17071,6103,3914,4379,2,0
lich,4.67,306,454,8622,7833,97,4595,7,3
chen,29.0,504,688,8644,6159,4328,2450,3,2
rubick,4.6,373,586,14813,13294,117,6823,11,2
faceless_void,7.0,637,823,14461,16048,3825,12186,0,1
puck,15.5,676,792,29091,12626,4349,6578,2,0
mars,10.33,538,761,22786,17071,216,9926,0,2
techies,0.8,229,345,10778,13277,20,3402,5,3
spirit_breaker,1.0,288,376,7528,19461,0,3283,9,1
bloodseeker,0.86,534,581,15582,17764,0,2131,0,0
winter_wyvern,1.17,350,432,13933,16162,24,4184,2,0
batrider,1.29,420,497,17377,23131,0,5604,0,0
bloodseeker,7.0,666,766,15484,9794,221,6324,0,0
ember_spirit,25.0,636,729,19498,8977,697,8506,1,0
axe,21.0,647,707,11398,7317,0,5794,1,0
lich,5.6,409,546,16181,8769,107,3303,5,2
clinkz,6.33,361,550,11141,5204,4433,4708,2,3
enchantress,0.73,229,185,5228,15220,0,7181,2,1
storm_spirit,1.14,378,459,9567,13311,0,3496,3,1
magnataur,1.17,491,459,9627,17070,0,6447,1,0
beastmaster,1.29,273,247,7955,14662,0,9454,0,0
silencer,1.11,282,168,7684,10439,0,5130,2,1
morphling,10.0,795,882,58906,63691,17880,15448,0,1
shredder,3.88,623,690,35697,57812,4434,10834,2,1
crystal_maiden,2.18,355,584,19582,23089,179,5285,17,5
rattletrap,4.43,414,577,23150,34436,204,6468,4,3
windrunner,4.12,540,692,32517,39387,3419,8513,0,2
void_spirit,4.33,656,802,48572,45707,5529,12883,0,0
bloodseeker,2.0,483,656,43424,38890,2065,9641,0,1
templar_assassin,4.6,718,970,51978,26361,8917,9229,2,2
techies,2.7,407,482,36720,31696,1755,7601,8,5
shadow_demon,2.9,364,572,37721,27198,499,6470,12,1
enigma,0.38,348,375,17824,20954,1693,10521,0,0
terrorblade,2.0,578,550,15762,15042,1983,6637,0,2
jakiro,0.56,249,392,16175,20761,911,7238,10,3
spirit_breaker,0.33,265,415,8471,22044,0,8008,3,2
shredder,0.71,428,517,15121,34999,0,21910,1,0
silencer,13.5,356,503,9112,8971,2295,1676,7,4
obsidian_destroyer,27.0,670,886,41924,17721,3836,4073,3,0
bloodseeker,15.0,682,715,23111,18998,11302,7095,0,0
pugna,14.0,412,474,19973,10252,2883,6000,5,2
beastmaster,8.67,611,743,19680,17411,6089,4943,0,0
medusa,4.0,333,528,12121,5304,249,14015,3,3
legion_commander,2.56,443,616,29175,40102,237,15408,1,0
ember_spirit,1.38,486,616,38000,29472,0,13284,1,0
enchantress,2.8,399,538,23448,21146,2790,12883,17,5
naga_siren,1.67,853,609,24168,26230,5394,10437,1,1
pangolier,10.67,712,810,27163,21923,2758,3369,2,0
antimage,5.0,675,726,23556,36947,18946,4427,0,0
lich,5.8,329,658,15164,16774,232,3333,11,4
bloodseeker,4.0,844,801,33916,25203,10027,5943,0,1
crystal_maiden,4.83,381,559,22455,26065,332,5214,11,10
oracle,20.0,265,352,7165,2659,620,2123,7,1
necrolyte,9.0,547,614,10293,7379,1456,9671,0,1
void_spirit,18.0,611,574,18507,6488,5268,5507,1,3
keeper_of_the_light,16.0,394,384,5961,3927,87,2570,5,2
monkey_king,17.0,558,607,9877,5838,3472,4461,0,1
underlord,0.2,365,377,6421,10130,0,3571,2,0
puck,0.33,409,409,5702,9984,1163,697,3,0
bloodseeker,2.0,440,467,6199,6941,0,1288,0,0
bounty_hunter,0.44,192,190,3606,12338,0,2538,3,0
lich,0.44,203,184,4363,11771,0,1387,7,7
bounty_hunter,11.0,370,561,5279,9293,263,4328,7,4
queenofpain,22.0,659,765,40827,12240,3017,2113,2,2
techies,6.33,351,484,22337,8443,271,1756,11,5
juggernaut,21.0,806,873,32397,25865,13201,8294,0,0
enchantress,5.33,543,579,21409,17506,5750,9979,0,2
leshrac,3.0,674,594,19344,32227,2701,13850,2,1
wisp,1.6,215,394,4648,19099,71,3800,13,4
underlord,0.8,420,505,10539,25650,690,5400,0,0
pugna,1.5,301,405,17361,17224,1472,7372,3,8
bloodseeker,0.62,486,512,21455,28049,356,5969,0,0
silencer,6.25,352,580,16630,11618,155,5441,12,6
bloodseeker,27.0,767,853,42998,35451,15810,10545,0,0
ember_spirit,5.0,549,723,37073,22791,2756,7475,2,0
mirana,5.6,373,637,14166,13365,325,2867,4,4
magnataur,14.0,576,796,21390,20774,3237,7246,0,0
doom_bringer,1.43,556,493,20654,32846,514,16790,0,0
pugna,1.12,312,460,20073,15276,2240,11454,11,5
storm_spirit,1.3,466,510,24100,31478,848,11388,2,0
skeleton_king,1.17,593,678,26345,35287,1205,10992,0,0
skywrath_mage,1.5,242,329,12827,17370,155,9762,6,1
techies,0.91,266,318,17477,15925,27,5243,7,4
ursa,2.33,515,537,17264,20967,906,6740,0,0
void_spirit,3.67,527,565,15131,22856,1966,6926,1,1
doom_bringer,1.5,604,496,7968,19376,0,8088,0,0
shadow_demon,1.75,273,341,14789,9426,19,3363,7,3
dawnbreaker,3.4,444,434,13171,17130,745,3327,0,0
nevermore,6.5,791,702,25127,20736,19748,1738,2,0
pugna,5.67,338,344,20853,9826,6520,1034,3,2
skywrath_mage,4.0,282,338,11156,11167,81,2042,10,4
bloodseeker,10.0,590,675,18243,13770,3396,2284,0,0
shadow_demon,1.57,220,339,8829,20130,29,4211,12,3
naga_siren,1.2,710,541,25467,36389,2336,10280,1,2
dark_willow,4.67,339,434,13818,10850,59,3812,7,6
shredder,2.33,479,583,25445,45099,278,15336,1,0
axe,2.0,513,597,33662,31167,0,8366,0,0
techies,3.5,436,568,23070,14286,1160,8560,16,3
templar_assassin,10.5,708,841,31351,16780,11801,12077,2,0
spirit_breaker,5.25,410,697,18175,21617,894,11454,2,2
underlord,10.5,603,760,29461,25212,4968,9153,0,2
bloodseeker,8.67,756,822,41578,27326,11827,9027,0,0
mars,2.0,484,545,13863,21291,0,2073,1,0
storm_spirit,2.0,462,551,15612,21126,18,3197,1,1
bloodseeker,6.33,613,715,28907,11063,596,509,0,1
snapfire,2.86,385,436,20140,19967,228,1886,4,5
shadow_demon,2.44,297,474,12020,19753,7,215,9,3
undying,6.33,360,513,11566,16151,924,2780,12,3
windrunner,3.83,624,842,32243,24306,3002,8315,1,1
lycan,4.5,620,574,13690,21911,8199,8758,0,1
lion,2.25,378,530,9484,11055,1464,4485,4,0
alchemist,10.0,954,937,26217,17119,5894,8233,0,0
rubick,3.8,418,472,11390,7995,284,5183,5,2
bloodseeker,6.33,573,671,13224,14182,902,18287,0,0
dark_seer,6.33,495,618,7093,9493,414,4191,0,0
techies,13.0,396,518,14391,6804,1469,1155,5,3
void_spirit,14.0,658,689,21524,12617,4509,2583,1,0
lone_druid,1.67,460,493,8051,8375,0,1926,1,0
beastmaster,0.86,538,598,13955,18591,40,2780,1,0
disruptor,0.9,223,283,6392,16017,0,1487,7,1
venomancer,1.5,406,474,16267,10496,12,2626,0,0
rattletrap,1.12,270,287,6426,14143,0,1391,1,1
mars,7.5,504,650,19411,19407,550,6906,2,0
tidehunter,5.25,458,512,8587,15668,7256,3091,0,2
undying,5.8,373,382,9110,21207,186,6282,11,3
batrider,6.67,395,453,11186,13278,228,4272,2,2
morphling,27.0,889,928,37886,9559,13670,2866,0,2
legion_commander,0.88,416,560,14668,22013,175,2858,0,0
doom_bringer,2.2,732,665,17335,15118,0,3303,0,0
oracle,0.91,258,289,7913,17796,0,3904,10,2
pangolier,2.4,539,616,25330,14706,40,3403,2,1
skywrath_mage,1.11,260,297,13873,16547,0,3793,3,2
morphling,0.5,557,565,7837,18316,5584,4361,0,0
skywrath_mage,1.14,234,257,11369,12773,0,1456,4,2
void_spirit,1.2,422,436,11491,19570,1202,3976,1,1
venomancer,0.8,209,210,16724,16759,0,3283,9,4
doom_bringer,1.0,501,408,8713,16616,0,2636,0,0
templar_assassin,13.5,928,957,37377,10443,16180,8193,1,1
bounty_hunter,5.75,579,528,17331,17808,2630,9675,1,0
monkey_king,22.0,398,495,9674,6232,1304,5863,7,4
tidehunter,14.0,435,519,7966,9374,2437,9586,0,0
batrider,2.8,448,501,11686,12277,255,8664,5,6
spirit_breaker,5.0,515,606,8202,14908,0,2802,0,1
morphling,5.0,534,594,19737,13043,616,2156,3,1
silencer,2.67,193,288,10795,5821,19,1188,9,2
bloodseeker,0.6,510,593,10190,15916,186,3012,0,1
windrunner,0.5,236,262,9020,11177,170,1924,2,1
phantom_lancer,4.0,759,658,14273,13084,15554,6887,0,0
ember_spirit,7.0,635,682,14423,13576,2783,10912,1,1
magnataur,11.0,466,532,8083,15216,5418,15808,0,0
techies,6.0,380,427,17282,8266,2420,6852,6,5
witch_doctor,5.5,278,424,6804,7802,1114,5233,9,3
sven,2.8,705,857,45580,23659,2125,12164,0,0
primal_beast,1.67,387,426,11932,26257,752,17320,0,0
morphling,4.0,609,653,23054,22286,3885,14296,1,0
batrider,8.5,427,603,17187,11708,69,12687,4,3
windrunner,2.2,286,400,15543,14499,257,13517,10,2
meepo,4.5,795,910,26366,59061,17069,12098,0,0
monkey_king,3.0,351,457,7382,11915,1401,3614,6,3
silencer,4.6,357,439,18163,10193,757,1664,9,4
snapfire,4.67,501,502,15228,10484,2040,794,0,0
queenofpain,4.5,630,795,31270,21643,5096,4432,2,0
techies,0.54,320,461,19225,22386,0,3889,4,3
rattletrap,0.73,225,331,12609,23070,0,4497,10,3
drow_ranger,1.29,538,618,17316,18440,0,4292,0,0
doom_bringer,0.45,499,442,16962,27702,27,5039,0,0
obsidian_destroyer,1.0,508,698,16328,25261,0,6563,1,0
morphling,11.0,718,801,23930,21964,19915,1819,0,0
shredder,13.5,664,799,29865,20781,1554,4094,0,0
ember_spirit,7.0,551,664,30009,18544,436,6782,3,0
batrider,12.0,456,695,16670,13476,159,1970,2,3
mirana,39.0,428,654,16385,7675,428,3137,11,7
disruptor,0.38,171,186,5491,9929,0,2214,7,2
storm_spirit,0.4,374,461,9376,14367,41,10183,2,0
pugna,1.2,398,353,18934,9135,1491,615,0,0
spirit_breaker,0.83,215,305,7193,12680,77,1114,2,1
naga_siren,0.33,735,545,13772,16334,362,2272,0,0
rattletrap,11.0,392,485,10873,13805,437,1599,8,2
queenofpain,20.0,561,657,20172,10087,5762,2410,1,0
shredder,14.0,586,609,13841,11953,1766,2064,0,1
shadow_demon,21.0,338,477,8715,7142,695,1571,3,5
morphling,6.0,642,577,8844,11779,9574,1803,0,1
undying,13.0,361,510,9331,15326,953,5717,8,3
morphling,7.0,660,695,22149,27108,8313,9775,0,2
lycan,3.5,690,599,17767,20730,18071,5537,0,0
techies,2.4,398,483,18613,13452,1003,4439,6,2
queenofpain,5.0,659,679,32811,19003,4840,6807,1,0
batrider,1.17,295,375,16905,24477,0,3648,12,6
puck,10.0,568,612,24431,13415,0,1379,0,0
tidehunter,1.75,401,476,14170,28269,2939,3112,0,1
shadow_demon,2.67,333,397,23189,10699,0,143,5,4
juggernaut,1.0,627,743,16924,23811,85,2809,0,0
witch_doctor,5.33,310,450,10613,9410,796,2744,10,3
ember_spirit,9.0,606,684,25458,11559,1658,2307,2,0
magnataur,14.0,605,674,9387,8206,7452,2325,0,2
mirana,4.0,364,424,6943,6713,711,1560,3,7
morphling,13.0,715,682,19603,10876,18059,5030,0,0
rubick,0.6,282,345,6658,15798,0,1647,3,4
doom_bringer,1.25,558,466,7849,17778,209,1327,0,0
void_spirit,3.0,388,452,12431,17798,770,1876,2,0
templar_assassin,4.5,549,564,11689,8042,1437,1004,0,0
disruptor,1.33,220,252,8137,12588,31,1381,9,3
disruptor,5.6,322,609,13490,16384,235,2094,13,8
morphling,6.75,709,723,43891,32558,25365,8779,0,1
pangolier,4.8,623,704,29009,21611,150,9964,2,1
techies,2.88,467,640,29498,19889,1275,8018,10,9
magnataur,4.33,595,741,29579,36904,5603,8244,0,1
sven,3.2,654,844,37890,41131,3385,7519,1,0
puck,7.0,614,789,39750,17786,568,2998,3,6
crystal_maiden,2.0,321,538,13135,26425,115,5739,15,5
spirit_breaker,2.22,396,697,16481,29570,0,2714,4,3
dark_seer,3.5,491,616,20090,30555,0,4284,0,1
legion_commander,10.5,550,608,17059,18809,1844,4773,0,1
primal_beast,11.5,523,700,21530,25015,86,10567,1,0
marci,1.55,334,440,7834,22274,1653,5704,9,3
undying,2.43,280,445,6341,19942,82,3387,7,4
morphling,19.0,805,847,33839,19430,22080,7570,1,0
enchantress,1.67,391,473,14364,17607,1028,1128,9,4
monkey_king,1.89,536,670,27722,21290,192,1995,0,0
dark_seer,7.5,494,548,17857,19629,944,2270,0,0
batrider,4.75,395,426,21790,12782,0,665,7,6
templar_assassin,2.33,618,710,23737,15038,2490,1461,1,0
morphling,26.0,936,894,44889,20887,27889,5031,1,0
pangolier,9.67,615,850,23268,16104,2156,2972,2,2
doom_bringer,6.5,622,698,15974,19281,1311,2285,1,1
shadow_demon,2.7,442,433,14831,19514,1599,1580,3,1
silencer,4.17,389,506,13297,14392,174,2118,12,2
medusa,1.12,623,612,15167,9512,3133,16168,0,3
void_spirit,2.57,531,676,27671,29034,2147,14684,1,0
magnataur,1.57,527,555,17093,34626,1137,13804,0,0
techies,4.0,349,430,24521,14769,461,10442,4,2
undying,1.5,241,310,5726,24318,65,10072,12,4
faceless_void,11.5,748,837,20657,19933,8362,8345,0,0
windrunner,15.0,584,724,27739,9642,12029,7728,1,1
shredder,3.5,557,641,20755,23997,2107,12618,0,0
techies,13.5,360,612,27309,7857,3760,8389,7,6
witch_doctor,5.6,357,604,14689,16119,1132,8055,13,9
magnataur,1.5,432,500,7261,25847,2400,2508,1,0
rubick,1.86,266,374,15334,18376,23,1589,9,3
morphling,3.33,642,591,25901,24778,5946,3266,0,0
storm_spirit,6.0,458,511,17354,21909,167,3533,2,4
silencer,1.18,266,404,11698,20239,0,3954,8,4
viper,4.2,512,572,14836,14719,2940,1668,0,0
shadow_demon,5.2,447,532,15463,11777,1669,521,10,1
snapfire,23.0,611,812,21996,9588,5081,541,0,0
spirit_breaker,5.8,365,589,13429,18963,22,3541,7,1
morphling,22.0,790,923,22265,13296,10905,1296,0,0
enchantress,1.25,386,429,19292,16695,220,5394,6,3
rubick,1.78,261,362,9530,16295,164,3582,12,0
antimage,1.0,555,712,7900,12420,55,6239,0,0
pangolier,1.29,436,521,12742,19074,359,4603,1,0
mars,1.1,384,486,18879,22299,26,6225,0,0
keeper_of_the_light,1.2,360,467,15460,13852,0,6155,4,1
undying,1.14,255,331,6196,22812,83,4372,9,3
lycan,2.5,434,360,10011,19109,1835,4617,0,0
puck,3.33,518,613,30361,20190,559,7910,1,3
morphling,0.5,498,522,15110,27384,0,7135,0,0
ancient_apparition,6.33,321,368,11117,13435,22,2074,13,3
shredder,8.5,562,645,26884,18439,3567,3299,0,0
storm_spirit,6.33,604,626,21862,26020,5618,3840,1,0
pugna,9.0,284,353,16433,9228,245,2796,4,6
templar_assassin,15.0,828,833,28260,10016,19369,2236,0,1
earthshaker,8.5,416,665,26328,18553,126,1606,4,3
storm_spirit,11.67,766,816,41869,22368,4686,2200,1,5
enigma,7.25,579,705,24370,14773,9803,1450,0,0
pugna,8.0,377,618,18260,10745,3257,1588,18,4
ursa,13.5,758,776,30361,21856,12602,4617,0,1
rubick,1.5,300,432,12352,19258,0,1994,8,2
mars,1.57,460,565,18109,32607,495,4622,0,0
morphling,1.29,642,599,24248,35013,5323,4425,0,1
undying,1.0,250,402,8533,30590,59,2108,14,5
pangolier,2.17,512,533,25053,23720,37,3423,1,1
ember_spirit,2.0,294,381,12516,20321,87,3288,6,1
techies,1.86,322,353,17657,14923,0,4112,5,0
brewmaster,3.25,472,510,15886,20173,181,2962,0,0
batrider,2.8,457,540,20625,19409,0,3969,1,0
morphling,1.75,531,561,20270,16968,121,4436,0,0
chen,4.25,433,459,6880,9164,3080,2113,8,3
huskar,4.0,491,525,17479,23344,10809,11340,2,1
shredder,4.0,468,478,30564,24092,1166,9222,0,1
rubick,10.5,344,473,17206,11555,437,4104,6,0
naga_siren,5.5,795,533,19665,18799,3616,4708,0,0
alchemist,1.67,747,708,16013,20150,270,5550,0,0
storm_spirit,3.8,524,625,21035,19757,1329,2910,1,0
antimage,1.8,509,578,13200,19821,995,1227,0,0
enchantress,1.44,342,396,12438,18554,1771,2937,2,2
silencer,2.25,277,373,10797,13682,0,1650,12,2
pugna,3.83,369,492,11040,12277,3625,5144,8,8
morphling,14.0,743,784,14495,9234,13965,5205,1,0
primal_beast,4.8,706,928,20735,17240,886,8717,2,0
legion_commander,3.86,517,550,29294,25587,738,7830,0,0
skywrath_mage,5.4,380,560,16400,9145,147,5815,3,1
antimage,17.0,764,817,34534,23154,16790,10077,0,0
pangolier,9.67,578,693,43221,24315,414,15850,2,0
broodmother,24.0,542,645,19450,12866,12227,6252,0,1
techies,5.0,456,556,21441,13260,2894,8002,4,7
lion,7.0,340,528,17143,12628,0,3665,13,6
skywrath_mage,1.11,231,389,10794,18191,0,740,15,6
batrider,1.25,462,502,21866,33577,0,846,1,0
morphling,1.0,550,623,19528,29708,1417,1829,0,1
dark_seer,5.5,511,573,22009,17484,271,2712,0,0
spirit_breaker,0.92,308,463,12026,36829,21,3811,3,0
storm_spirit,1.0,418,474,13402,16702,438,8749,1,0
venomancer,1.25,337,316,10111,10089,0,2581,5,2
batrider,0.8,484,604,10564,17806,0,6694,0,0
skywrath_mage,1.0,209,291,7077,10147,0,4910,6,1
morphling,3.0,504,567,10615,16622,1995,3355,0,1
naga_siren,12.0,852,698,14007,8609,13420,8277,0,0
underlord,4.0,512,520,14977,16140,3612,12568,0,1
ember_spirit,8.0,596,530,26096,15821,3905,12776,3,1
keeper_of_the_light,4.5,329,360,4007,5621,196,3903,5,2
shadow_demon,6.5,334,367,12279,5578,948,5796,5,2
enchantress,11.5,387,466,12051,10740,3190,4252,7,4
snapfire,4.75,306,405,12302,7956,853,1385,6,5
ember_spirit,23.0,689,759,31219,9065,641,3030,1,0
morphling,8.0,634,688,13043,14754,10566,4902,0,0
mars,6.0,463,508,11015,15493,682,3848,0,0
templar_assassin,2.0,620,836,16023,12538,675,1822,0,0
tidehunter,1.67,458,496,11259,16199,2715,2181,0,0
puck,2.33,477,575,14305,13007,1677,2038,1,0
rubick,0.22,235,316,8788,14020,0,2567,11,2
spirit_breaker,0.64,281,358,7633,23866,0,4478,3,2
lycan,24.0,640,662,16829,19457,12409,3118,0,0
puck,3.8,579,742,26451,17744,1665,4045,2,2
enigma,3.4,505,541,18006,22247,1316,4419,2,1
rattletrap,2.83,343,503,11489,22104,268,2551,18,4
morphling,2.4,714,779,20423,26830,18672,7247,0,0
doom_bringer,3.5,658,655,19042,27045,379,1677,0,0
storm_spirit,2.8,491,636,26886,26814,681,3308,1,0
rubick,4.67,370,456,13319,13620,33,910,3,3
shadow_demon,1.56,278,434,11959,21391,1995,1410,18,7
medusa,3.0,881,803,37176,4328,7551,1848,0,1
disruptor,4.4,315,438,6785,9560,1126,1812,8,2
windrunner,11.0,631,592,16554,4153,7762,1288,0,2
morphling,16.0,703,720,18646,10928,11213,2983,0,0
tiny,6.2,409,516,17702,10926,1354,3691,2,2
pangolier,4.4,622,545,15461,10601,1382,2644,1,0
juggernaut,1.12,386,399,7411,13460,0,1414,0,0
void_spirit,2.33,421,433,13858,17404,0,598,1,0
lich,2.29,337,274,10363,11265,0,16,7,1
nyx_assassin,1.0,246,227,6811,17393,0,799,1,1
magnataur,2.2,353,330,7725,15626,0,505,0,0
undying,2.62,358,427,7232,23434,343,4023,12,4
puck,3.4,554,717,19236,14978,955,4875,2,0
beastmaster,19.0,671,710,23226,16875,9827,4739,0,1
dark_willow,5.33,301,431,14276,6870,501,1280,1,1
phantom_lancer,20.0,822,956,28017,10915,8838,3186,0,0
morphling,5.0,671,769,26347,16639,3783,3909,0,0
dark_seer,2.8,507,524,14962,18342,650,6577,0,0
tiny,1.83,475,539,14986,25880,70,8591,1,0
spirit_breaker,1.11,278,337,4340,21765,115,4622,12,2
skywrath_mage,2.75,287,429,12437,9361,0,1948,4,2
muerta,15.0,664,709,31694,13979,14614,4251,0,2
